,0,1,2,3,4,5,6,7,8,9,10,11
0,54.70454545454545,0.6590909090909091,3.340909090909091,121.65909090909092,257.70454545454544,0.13636363636363633,1.1818181818181819,149.29545454545453,0.29545454545454547,0.5909090909090909,1.5909090909090908,0.7272727272727273
1,47.62790697674419,0.6511627906976744,2.7906976744186043,125.23255813953489,195.8139534883721,0.11627906976744184,0.6976744186046513,168.18604651162792,0.13953488372093012,0.4651162790697674,1.3953488372093021,0.2558139534883719
2,60.666666666666664,0.5,2.888888888888889,166.72222222222223,290.44444444444446,0.22222222222222215,1.5,149.22222222222223,0.38888888888888895,1.0555555555555558,1.722222222222222,0.7222222222222222
3,67.0,0.0,3.0,115.0,564.0,0.0,2.0,160.0,0.0,1.0,2.0,0.0
4,55.578947368421055,0.7894736842105263,3.6315789473684212,128.47368421052633,167.63157894736844,0.15789473684210525,0.8421052631578948,126.31578947368422,0.4210526315789474,1.526315789473684,1.8421052631578947,0.9473684210526315
5,61.333333333333336,0.0,3.6666666666666665,140.66666666666666,390.16666666666663,0.16666666666666666,1.6666666666666667,155.33333333333334,0.33333333333333337,1.0,1.5,1.0
6,48.66666666666667,0.8611111111111112,2.8055555555555554,124.16666666666667,236.25,0.13888888888888887,0.8333333333333334,173.19444444444446,0.1388888888888888,0.4722222222222222,1.4166666666666665,0.4444444444444446
7,57.628571428571426,0.6285714285714286,2.9428571428571426,149.71428571428572,232.65714285714284,0.1999999999999999,0.8571428571428572,151.31428571428572,0.28571428571428575,0.6857142857142857,1.657142857142857,0.6
8,60.55555555555556,0.8333333333333333,3.6666666666666665,132.05555555555554,271.5,0.1111111111111111,1.1111111111111112,103.88888888888891,0.7777777777777776,1.1111111111111112,2.0,1.2222222222222223
9,53.214285714285715,0.6428571428571428,2.9285714285714284,127.21428571428571,303.60714285714283,0.14285714285714285,1.142857142857143,165.82142857142858,0.14285714285714277,0.32142857142857123,1.25,0.46428571428571436
10,57.93333333333333,0.7333333333333333,3.4333333333333336,127.76666666666667,210.66666666666666,0.09999999999999992,1.0,128.36666666666667,0.5333333333333331,1.1333333333333333,1.833333333333333,0.7666666666666666
11,56.526315789473685,0.631578947368421,3.6842105263157894,131.1578947368421,317.36842105263156,0.15789473684210525,0.8947368421052633,134.57894736842107,0.631578947368421,1.3684210526315788,1.7894736842105263,1.3684210526315792
